板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址,未盈利,具有表决权差异安排,具有协议控制架构
主板,浙江步森服饰股份有限公司,"ZHEJIANG BUSEN GARMENTS CO.,LTD.",浙江省诸暨市枫桥镇步森大道419号,002569,ST步森,2011-04-12,"144,010,000","139,881,425",,,,0,0,华东,浙江,绍兴市,C 制造业,www.busen.cn,-,-,-
主板,贝因美股份有限公司,"Beingmate Co., Ltd.",浙江省杭州市滨江区伟业路1号10幢,002570,贝因美,2011-04-12,"1,080,043,333","1,079,993,908",,,,0,0,华东,浙江,杭州市,C 制造业,www.beingmate.com,-,-,-
主板,安徽德力日用玻璃股份有限公司,"Anhui Deli Household Glass Co.,Ltd.",安徽省滁州市凤阳县工业园,002571,德力股份,2011-04-12,"391,950,700","298,306,188",,,,0,0,华东,安徽,滁州市,C 制造业,www.deliglass.com,-,-,-
主板,索菲亚家居股份有限公司,Suofeiya Home Collection Co. Ltd,广东省广州市增城区永宁街郭村仙宁路2号,002572,索菲亚,2011-04-12,"912,370,038","638,794,338",,,,0,0,华南,广东,广州市,C 制造业,www.sfygroup.com,-,-,-
主板,北京清新环境技术股份有限公司,"Beijing SPC Environment Protection Tech Co.,Ltd",北京市海淀区西八里庄路69号11层11层,002573,清新环境,2011-04-22,"1,434,486,079","1,079,420,725",,,,0,0,华北,北京,北京市,N 公共环保,www.qingxin.com.cn,-,-,-
主板,浙江明牌珠宝股份有限公司,"Zhejiang Ming Jewelry Co.,Ltd",浙江省绍兴市柯桥区福全工业区,002574,明牌珠宝,2011-04-22,"528,000,000","528,000,000",,,,0,0,华东,浙江,绍兴市,C 制造业,www.mingr.com,-,-,-
主板,广东群兴玩具股份有限公司,"Guangdong Qunxing Toys Joint-Stock Co.,LTD",广东省汕头市澄海区岭海工业区清平路北侧群兴工业园2幢1楼之二,002575,群兴玩具,2011-04-22,"618,720,000","575,899,500",,,,0,0,华南,广东,汕头市,C 制造业,www.sz002575.com,-,-,-
主板,江苏通达动力科技股份有限公司,"Jiangsu Tongda Power Technology Co.,Ltd.",江苏省南通市通州区四安镇庵东村,002576,通达动力,2011-04-28,"165,100,000","161,902,771",,,,0,0,华东,江苏,南通市,C 制造业,www.tdchina.com,-,-,-
主板,深圳雷柏科技股份有限公司,"Shenzhen Rapoo Technology Co.,Ltd.",广东省深圳市坪山新区坑梓街道大工业区锦绣东路22号,002577,雷柏科技,2011-04-28,"282,880,000","282,865,000",,,,0,0,华南,广东,深圳市,C 制造业,www.rapoo.cn,-,-,-
主板,福建省闽发铝业股份有限公司,FUJIAN MINFA ALUMINIUM INC,福建省泉州市南安市东田镇蓝溪村（一期）11幢1-3层,002578,闽发铝业,2011-04-28,"938,630,183","861,162,561",,,,0,0,华东,福建,泉州市,C 制造业,www.minfa.com,-,-,-
主板,惠州中京电子科技股份有限公司,Huizhou China Eagle Electronic Technology Inc.,广东省惠州市仲恺高新区陈江街道中京路1号,002579,中京电子,2011-05-06,"612,618,620","582,358,144",,,,0,0,华南,广东,惠州市,C 制造业,www.ceepcb.com,-,-,-
主板,山东圣阳电源股份有限公司,"SHANDONG SACRED SUN POWER SOURCES CO.,LTD.",山东省曲阜市圣阳路1号,002580,圣阳股份,2011-05-06,"453,868,993","321,483,342",,,,0,0,华东,山东,济宁市,C 制造业,www.sacredsun.cn,-,-,-
主板,山东未名生物医药股份有限公司,"Shandong Sinobioway Biomedicine Co., Ltd.",山东省淄博市张店区淄博科技工业园南支一路（兴园路）28号,002581,未名医药,2011-05-20,"659,735,586","400,791,161",,,,0,0,华东,山东,淄博市,C 制造业,www.sinobiowaymed.com.cn,-,-,-
主板,好想你健康食品股份有限公司,"Haoxiangni Health Food Co.,LTD",河南省新郑市中华北路199号,002582,好想你,2011-05-20,"451,038,369","339,821,951",,,,0,0,华中,河南,郑州市,C 制造业,www.haoxiangni.cn,-,-,-
主板,海能达通信股份有限公司,Hytera Communications Corporation Limited,广东省深圳市南山区高新区北区北环路9108号海能达大厦,002583,海能达,2011-05-27,"1,816,096,891","1,279,842,552",,,,0,0,华南,广东,深圳市,C 制造业,www.hytera.com,-,-,-
主板,西陇科学股份有限公司,"XILONG SCIENTIFIC CO.,LTD.",广东省汕头市潮汕路西陇中街1-3号,002584,西陇科学,2011-06-02,"585,216,422","432,491,796",,,,0,0,华南,广东,汕头市,C 制造业,www.xilongs.com,-,-,-
主板,江苏双星彩塑新材料股份有限公司,"JIANGSU SHUANGXING COLOR PLASTIC NEW MATERIALS CO.,LTD.",江苏省宿迁市宿豫区彩塑工业园区井头街1号,002585,双星新材,2011-06-02,"1,156,278,085","892,933,457",,,,0,0,华东,江苏,宿迁市,C 制造业,www.shuangxingcaisu.com,-,-,-
主板,浙江省围海建设集团股份有限公司,"ZHEJIANG RECLAIM CONSTRUCTION GROUP CO.,LTD.",浙江省宁波市鄞州区广贤路1009号,002586,*ST围海,2011-06-02,"1,144,223,714","896,958,199",,,,0,0,华东,浙江,宁波市,E 建筑业,www.weihaigufen.com.cn,-,-,-
主板,深圳市奥拓电子股份有限公司,"Shenzhen AOTO Electronics Co.,Ltd.",广东省深圳市罗湖区清水河街道清水河社区清水河一路112号深业进元大厦塔楼2座1805,002587,奥拓电子,2011-06-10,"651,544,156","513,273,712",,,,0,0,华南,广东,深圳市,C 制造业,www.aoto.com,-,-,-
主板,史丹利农业集团股份有限公司,"STANLEY AGRICULTURE GROUP CO.,LTD.",山东省临沂市临沭县史丹利路,002588,史丹利,2011-06-10,"1,156,884,000","1,024,589,870",,,,0,0,华东,山东,临沂市,C 制造业,www.shidanli.cn,-,-,-
主板,瑞康医药集团股份有限公司,"Realcan Pharmaceutical Group Co.,Ltd.",山东省烟台市芝罘区凤鸣路103号13号楼,002589,瑞康医药,2011-06-10,"1,504,710,471","1,162,036,289",,,,0,0,华东,山东,烟台市,F 批发零售,www.realcan.cn,-,-,-
主板,浙江万安科技股份有限公司,"ZHEJIANG VIE SCIENCE & TECHNOLOGY CO., LTD",浙江省诸暨市店口镇工业区,002590,万安科技,2011-06-10,"479,646,926","455,553,639",,,,0,0,华东,浙江,绍兴市,C 制造业,www.vie.com.cn,-,-,-
主板,江西恒大高新技术股份有限公司,"JIANGXI HENGDA HI-TECH CO.,LTD.",江西省南昌市高新开发区金庐北路88号,002591,恒大高新,2011-06-21,"300,199,484","223,418,712",,,,0,0,华东,江西,南昌市,C 制造业,www.heng-da.com,-,-,-
主板,南宁八菱科技股份有限公司,"Nanning Baling Technology Co.,Ltd",广西壮族自治区南宁市高新区高新大道东段21号,002592,ST八菱,2011-11-11,"283,331,157","262,715,507",,,,0,0,华南,广西,南宁市,C 制造业,www.baling.com.cn,-,-,-
主板,厦门日上集团股份有限公司,"Xiamen Sunrise  Group Co.,Ltd.",福建省厦门市集美区杏林杏北路30号,002593,日上集团,2011-06-28,"803,858,029","570,455,784",,,,0,0,华东,福建,厦门市,C 制造业,www.sunrise-ncc.com,-,-,-
主板,比亚迪股份有限公司,BYD COMPANY LIMITED,广东省深圳市大鹏新区葵涌街道延安路一号,002594,比亚迪,2011-06-30,"1,813,142,855","1,164,751,400",,,,0,0,华南,广东,深圳市,C 制造业,www.bydglobal.com,-,-,-
主板,山东豪迈机械科技股份有限公司,"HIMILE MECHANICAL SCIENCE AND TECHNOLOGY (SHANDONG) CO., LTD",山东省高密市密水科技工业园豪迈路1号,002595,豪迈科技,2011-06-28,"800,000,000","533,384,526",,,,0,0,华东,山东,潍坊市,C 制造业,www.haomaikeji.com,-,-,-
主板,海南瑞泽新型建材股份有限公司,"Hainan RuiZe New Building Material Co.,Ltd.",海南省三亚市崖城镇创意产业园区中央大道9号,002596,海南瑞泽,2011-07-07,"1,147,580,518","1,053,591,268",,,,0,0,华南,海南,三亚市,C 制造业,www.hnruize.com,-,-,-
主板,安徽金禾实业股份有限公司,"ANHUI JINHE INDUSTRIAL CO.,LTD",安徽省滁州市来安县城东大街127号,002597,金禾实业,2011-07-07,"560,934,409","557,172,907",,,,0,0,华东,安徽,滁州市,C 制造业,www.jinheshiye.com,-,-,-
主板,山东省章丘鼓风机股份有限公司,"SHANDONG ZHANGQIU BLOWER CO.,LTD",山东省济南市章丘区明水经济开发区世纪大道东首,002598,山东章鼓,2011-07-07,"312,000,000","280,398,826",,,,0,0,华东,山东,济南市,C 制造业,www.blower.cn,-,-,-
主板,北京盛通印刷股份有限公司,"Beijing Shengtong Printing Co.,Ltd",北京市北京经济技术开发区经海三路18号,002599,盛通股份,2011-07-15,"537,586,717","402,165,316",,,,0,0,华北,北京,北京市,C 制造业,www.shengtongprint.com,-,-,-
主板,广东领益智造股份有限公司,LINGYI iTECH (GUANGDONG) COMPANY,广东省江门市蓬江区龙湾路8号,002600,领益智造,2011-07-15,"7,008,177,819","6,891,503,604",,,,0,0,华南,广东,江门市,C 制造业,www.lingyiitech.com,-,-,-
主板,龙佰集团股份有限公司,"LB Group Co., Ltd.",河南省焦作市中站区冯封办事处,002601,龙佰集团,2011-07-15,"2,389,266,956","1,485,663,958",,,,0,0,华中,河南,焦作市,C 制造业,www.lomonbillions.com,-,-,-
主板,浙江世纪华通集团股份有限公司,"ZHEJIANG CENTURY HUATONG GROUP CO.,LTD",浙江省绍兴市上虞区曹娥街道越爱路66号5幢,002602,世纪华通,2011-07-28,"7,452,556,968","6,881,073,473",,,,0,0,华东,浙江,绍兴市,I 信息技术,www.sjhuatong.com,-,-,-
主板,石家庄以岭药业股份有限公司,"SHIJIAZHUANG YILING PHARMACEUTICAL CO.,LTD",河北省石家庄市高新技术产业开发区天山大街238号,002603,以岭药业,2011-07-28,"1,670,705,376","1,376,777,553",,,,0,0,华北,河北,石家庄市,C 制造业,www.yiling.cn,-,-,-
主板,上海姚记科技股份有限公司,SHANGHAI YAOJI TECHNOLOGY CO.，LTD.,上海市嘉定区黄渡镇曹安路4218号,002605,姚记科技,2011-08-05,"412,200,790","382,396,626",,,,0,0,华东,上海,上海市,I 信息技术,www.yaojikeji.com,-,-,-
主板,大连电瓷集团股份有限公司,"DALIAN INSULATOR GROUP CO.,LTD.",辽宁省大连经济技术开发区双D港辽河东路88号,002606,大连电瓷,2011-08-05,"439,343,220","420,461,055",,,,0,0,东北,辽宁,大连市,C 制造业,www.insulators.cn,-,-,-
主板,中公教育科技股份有限公司,"Offcn Education Technology Co., Ltd.",安徽省芜湖市鸠江区弋江北路亚夏汽车城,002607,中公教育,2011-08-10,"6,167,399,389","4,867,359,324",,,,0,0,华东,安徽,芜湖市,P 教育,www.offcn.com,-,-,-
主板,江苏国信股份有限公司,Jiangsu Guoxin Corp. Ltd.,江苏省南京市玄武区长江路88号,002608,江苏国信,2011-08-10,"3,778,079,704","3,778,079,704",,,,0,0,华东,江苏,南京市,D 水电煤气,jsgxgf.com,-,-,-
主板,深圳市捷顺科技实业股份有限公司,"SHENZHEN JIESHUN SCIENCE AND TECHNOLOGY INDUSTRY CO.,LTD.",广东省深圳市龙华区观湖街道鹭湖社区观盛二路5号捷顺科技中心,002609,捷顺科技,2011-08-15,"649,298,541","456,268,491",,,,0,0,华南,广东,深圳市,I 信息技术,www.jieshun.cn,-,-,-
主板,浙江爱康新能源科技股份有限公司,"Zhejiang Akcome New Energy Technology Co.,Ltd.",浙江省杭州市余杭区余杭街道文一西路1818-2号1幢901-20室,002610,爱康科技,2011-08-15,"4,479,532,523","4,475,581,886",,,,0,0,华东,浙江,杭州市,C 制造业,www.akcome.com,-,-,-
主板,广东东方精工科技股份有限公司,"GUANGDONG DONGFANG PRECISION SCIENCE & TECHNOLOGY CO.,LTD",广东省佛山市南海区狮山镇强狮路2号(办公楼、厂房A、厂房B、宿舍A、宿舍B、饭堂),002611,东方精工,2011-08-30,"1,240,858,400","1,012,000,270",,,,0,0,华南,广东,佛山市,C 制造业,www.df-global.cn,-,-,-
主板,朗姿股份有限公司,"LANCY CO.,LTD.",北京市顺义区马坡镇白马路63号,002612,朗姿股份,2011-08-30,"442,445,375","261,359,077",,,,0,0,华北,北京,北京市,C 制造业,www.lancygroup.com,-,-,-
主板,洛阳北方玻璃技术股份有限公司,"Luoyang Northglass Technology Co., Ltd",河南省洛阳市高新区滨河路20号,002613,北玻股份,2011-08-30,"937,170,000","603,992,102",,,,0,0,华中,河南,洛阳市,C 制造业,www.northglass.com,-,-,-
主板,奥佳华智能健康科技集团股份有限公司,"XIAMEN COMFORT SCIENCE&TECHNOLOGY GROUP CO.,LTD.",福建省厦门市思明区前埔路168号(五楼),002614,奥佳华,2011-09-09,"623,470,335","440,857,492",,,,0,0,华东,福建,厦门市,C 制造业,www.easepal.com.cn,-,-,-
主板,浙江哈尔斯真空器皿股份有限公司,"ZHEJIANG HAERS VACUUM CONTAINERS CO.,LTD",浙江省永康经济开发区哈尔斯路1号,002615,哈尔斯,2011-09-09,"466,749,332","286,375,782",,,,0,0,华东,浙江,金华市,C 制造业,www.haersgroup.com,-,-,-
主板,广东长青（集团）股份有限公司,GUANGDONG CHANT GROUP INC.,广东省中山市小榄工业大道南42号,002616,长青集团,2011-09-20,"741,952,602","470,216,502",,,,0,0,华南,广东,中山市,N 公共环保,www.chantgroup.cn,-,-,-
主板,露笑科技股份有限公司,"Roshow Technology Co., Ltd.",浙江省诸暨市店口镇露笑路38号,002617,露笑科技,2011-09-20,"1,923,005,903","1,891,453,762",,,,0,0,华东,浙江,绍兴市,C 制造业,www.roshowtech.com,-,-,-
主板,深圳瑞和建筑装饰股份有限公司,"SHENZHEN RUIHE CONSTRUCTION DECORATION CO.,LTD.",广东省深圳市罗湖区深南东路3027号瑞和大厦,002620,瑞和股份,2011-09-29,"377,494,000","315,090,131",,,,0,0,华南,广东,深圳市,E 建筑业,www.sz-ruihe.com,-,-,-
主板,大连美吉姆教育科技股份有限公司,"DALIAN MY GYM EDUCATION TECHNOLOGY CO.,LTD.",辽宁省大连高新技术产业园区七贤岭爱贤街33号,002621,美吉姆,2011-09-29,"822,237,930","802,350,643",,,,0,0,东北,辽宁,大连市,P 教育,www.mygymchina.com,-,-,-
主板,皓宸医疗科技股份有限公司,"WHOLE SHINE MEDICAL TECHNOLOGY CO.,LTD.",吉林省吉林市船营区迎宾大路98号,002622,皓宸医疗,2011-10-18,"840,000,000","839,975,250",,,,0,0,东北,吉林,吉林市,C 制造业,www.wholeshinemedical.com,-,-,-
主板,常州亚玛顿股份有限公司,"Changzhou Almaden Co.,Ltd.",江苏省常州市天宁区青龙东路639号,002623,亚玛顿,2011-10-13,"199,062,500","198,636,125",,,,0,0,华东,江苏,常州市,C 制造业,www.czamd.com,-,-,-
主板,完美世界股份有限公司,"Perfect World Co., Ltd.",浙江省湖州市德清县钟管镇龙山路117号,002624,完美世界,2011-10-28,"1,939,968,404","1,827,361,042",,,,0,0,华东,浙江,湖州市,I 信息技术,www.pwrd.com,-,-,-
主板,光启技术股份有限公司,"Kuang-Chi Technologies Co., Ltd.",广东省深圳市南山区粤海街道麻岭社区高新中一道9号软件大厦3层,002625,光启技术,2011-11-03,"2,154,587,862","1,777,221,610",,,,0,0,华南,广东,深圳市,C 制造业,www.kc-t.cn,-,-,-
主板,厦门金达威集团股份有限公司,Xiamen Kingdomway Group Company,福建省厦门市海沧新阳工业区,002626,金达威,2011-10-28,"609,934,771","609,844,771",,,,0,0,华东,福建,厦门市,C 制造业,www.kingdomway.com,-,-,-
主板,湖北三峡旅游集团股份有限公司,"Hubei Three Gorges Tourism Group Co., Ltd.",湖北省宜昌市港窑路5号,002627,三峡旅游,2011-11-03,"738,148,117","697,019,615",,,,0,0,华中,湖北,宜昌市,G 运输仓储,www.hbsxly.com,-,-,-
主板,成都市路桥工程股份有限公司,"Chengdu Road & Bridge Engineering CO.,LTD.",四川省成都市武侯区武科东四路11号,002628,成都路桥,2011-11-03,"757,100,415","754,854,802",,,,0,0,西南,四川,成都市,E 建筑业,www.cdlq.com,-,-,-
主板,浙江仁智股份有限公司,"Zhejiang Renzhi Co.,Ltd.",浙江省温州经济技术开发区滨海十七路350号浙南经济总部大厦336室,002629,仁智股份,2011-11-03,"436,648,000","344,600,433",,,,0,0,华东,浙江,温州市,B 采矿业,www.chinarenzhi.com,-,-,-
主板,华西能源工业股份有限公司,"China Western Power Industrial Co.,Ltd.",四川省自贡市高新工业园区荣川路66号,002630,华西能源,2011-11-11,"1,180,800,000","1,059,553,505",,,,0,0,西南,四川,自贡市,C 制造业,www.cwpc.com.cn,-,-,-
主板,德尔未来科技控股集团股份有限公司,"Der Future Science & Technology Holding Group Co., LTD.",江苏省苏州市吴江区七都镇七都大道,002631,德尔未来,2011-11-11,"658,654,868","654,936,183",,,,0,0,华东,江苏,苏州市,C 制造业,www.der.com.cn,-,-,-
主板,道明光学股份有限公司,"Daoming Optics&Chemical Co., Ltd.",浙江省永康市象珠镇象珠工业区3号迎宾大道1号,002632,道明光学,2011-11-22,"624,599,090","580,800,011",,,,0,0,华东,浙江,金华市,C 制造业,www.chinadaoming.com,-,-,-
主板,申科滑动轴承股份有限公司,SHENKE SLIDE BEARING CORPORATION,浙江省诸暨市陶朱街道建工东路1号,002633,申科股份,2011-11-22,"150,000,000","149,418,750",,,,0,0,华东,浙江,绍兴市,C 制造业,www.shenke.com,-,-,-
主板,浙江棒杰控股集团股份有限公司,"Zhejiang Bangjie Holding Group Co.,Ltd",浙江省义乌市苏溪镇镇南小区,002634,棒杰股份,2011-12-05,"470,177,513","382,064,967",,,,0,0,华东,浙江,金华市,C 制造业,www.bangjie.cn,-,-,-
主板,苏州安洁科技股份有限公司,"SUZHOU ANJIE TECHNOLOGY CO.,LTD.",江苏省苏州市吴中区光福镇福锦路8号,002635,安洁科技,2011-11-25,"672,437,087","404,285,891",,,,0,0,华东,江苏,苏州市,C 制造业,www.anjiesz.com,-,-,-
主板,金安国纪集团股份有限公司,GOLDENMAX INTERNATIONAL GROUP LTD.,上海市松江工业区宝胜路33号,002636,金安国纪,2011-11-25,"728,000,000","723,107,222",,,,0,0,华东,上海,上海市,C 制造业,www.goldenmax.cn,-,-,-
主板,赞宇科技集团股份有限公司,"Zanyu Technology Group Co., Ltd.",浙江省杭州市城头巷128号,002637,赞宇科技,2011-11-25,"470,401,000","394,649,161",,,,0,0,华东,浙江,杭州市,C 制造业,www.zanyu.com,-,-,-
主板,东莞勤上光电股份有限公司,"DONGGUAN KINGSUN OPTOELECTRONIC CO.,LTD.",广东省东莞市常平镇横江厦工业四路3号,002638,勤上股份,2011-11-25,"1,446,495,310","1,347,031,009",,,,0,0,华南,广东,东莞市,C 制造业,www.kingsun-china.com,-,-,-
主板,福建雪人股份有限公司,"Fujian Snowman Co., Ltd.",福建省福州滨海工业区（松下镇首祉村）,002639,雪人股份,2011-12-05,"772,602,178","650,585,406",,,,0,0,华东,福建,福州市,C 制造业,www.snowkey.com,-,-,-
主板,跨境通宝电子商务股份有限公司,"Global Top E-Commerce Co.,Ltd.",山西省太原市迎泽区建设南路632号,002640,跨境通,2011-12-08,"1,558,041,330","1,417,298,169",,,,0,0,华北,山西,太原市,F 批发零售,www.kjtbao.com,-,-,-
主板,公元股份有限公司,"ERA CO.,LTD.",浙江省台州市黄岩经济开发区埭西路2号,002641,公元股份,2011-12-08,"1,229,093,871","1,134,039,653",,,,0,0,华东,浙江,台州市,C 制造业,www.yonggao.com、www.era.com.cn,-,-,-
主板,荣联科技集团股份有限公司,Ronglian Group Ltd.,北京市海淀区北四环西路56号10层1002-1,002642,荣联科技,2011-12-20,"661,580,313","604,834,175",,,,0,0,华北,北京,北京市,I 信息技术,www.ronglian.com,-,-,-
主板,中节能万润股份有限公司,"Valiant Co.,Ltd",山东省烟台市经济技术开发区五指山路11号,002643,万润股份,2011-12-20,"930,130,215","895,833,210",,,,0,0,华东,山东,烟台市,C 制造业,www.valiant-cn.com,-,-,-
主板,兰州佛慈制药股份有限公司,"Lanzhou Foci Pharmaceutical Co.,Ltd.",甘肃省兰州市兰州新区华山路2289号,002644,佛慈制药,2011-12-22,"510,657,000","510,657,000",,,,0,0,西北,甘肃,兰州市,C 制造业,www.fczy.com,-,-,-
主板,江苏华宏科技股份有限公司,"Jiangsu Huahong Technology Stock Co.,Ltd.",江苏省江阴市周庄镇澄杨路1118号,002645,华宏科技,2011-12-20,"581,520,795","498,691,421",,,,0,0,华东,江苏,无锡市,C 制造业,www.hhyyjx.net,-,-,-
主板,青海互助天佑德青稞酒股份有限公司,"Qinghai Huzhu TianYouDe Highland Barley Spirit Co., Ltd.",青海省互助县威远镇西大街6号,002646,天佑德酒,2011-12-22,"472,562,974","472,496,149",,,,0,0,西北,青海,海东市,C 制造业,www.qkj.com.cn,-,-,-
主板,仁东控股股份有限公司,"RENDONG HOLDINGS CO., LTD.",广东省广州市南沙区横沥镇明珠一街1号405房-RO5-A030,002647,仁东控股,2011-12-28,"559,936,650","559,936,650",,,,0,0,华南,广东,广州市,J 金融业,www.rendongholdings.com,-,-,-
主板,卫星化学股份有限公司,"SATELLITE CHEMICAL CO., LTD.",浙江省嘉兴市嘉兴工业园区步焦路,002648,卫星化学,2011-12-28,"3,368,762,244","3,365,209,172",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.stl-chem.com,-,-,-
主板,博彦科技股份有限公司,BEYONDSOFT CORPORATION,北京市海淀区西北旺东路10号院东区7号楼(博彦科技大厦),002649,博彦科技,2012-01-06,"591,664,848","550,966,436",,,,0,0,华北,北京,北京市,I 信息技术,www.beyondsoft.com,-,-,-
主板,加加食品集团股份有限公司,"Jiajia Food Group Co.,Ltd.",湖南省长沙市宁乡县经济技术开发区站前路,002650,加加食品,2012-01-06,"1,152,000,200","1,151,962,700",,,,0,0,华中,湖南,长沙市,C 制造业,www.jiajiagroup.com,-,-,-
主板,成都利君实业股份有限公司,"Chengdu Leejun Industrial CO.,LTD.",四川省成都市武侯区武科东二路5号,002651,利君股份,2012-01-06,"1,033,460,000","562,271,641",,,,0,0,西南,四川,成都市,C 制造业,www.cdleejun.com,-,-,-
主板,苏州扬子江新型材料股份有限公司,"SUZHOU YANGTZE NEW MATERIALS CO.,LTD.",江苏省苏州市相城区潘阳工业园黄埭镇春丰路88号,002652,扬子新材,2012-01-19,"512,064,000","511,653,543",,,,0,0,华东,江苏,苏州市,C 制造业,www.yzjnm.com,-,-,-
主板,海思科医药集团股份有限公司,"Haisco Pharmaceutical Group Co.,Ltd",西藏自治区山南市泽当镇三湘大道17号,002653,海思科,2012-01-17,"1,114,117,970","516,677,471",,,,0,0,西南,西藏,山南市,C 制造业,www.haisco.com,-,-,-
主板,深圳万润科技股份有限公司,"SHENZHEN MASON TECHNOLOGIES CO.,LTD.",广东省深圳市光明新区凤凰街道光侨大道2519号,002654,万润科技,2012-02-17,"845,302,544","784,076,487",,,,0,0,华南,广东,深圳市,L 商务服务,www.masonled.com,-,-,-
主板,共达电声股份有限公司,"GETTOP ACCOUSTIC CO.,LTD.",山东省潍坊市坊子区凤山路68号,002655,共达电声,2012-02-17,"365,704,000","359,892,075",,,,0,0,华东,山东,潍坊市,C 制造业,www.gettopacoustic.com,-,-,-
主板,摩登大道时尚集团股份有限公司,"Modern Avenue Group Co., Ltd.",广东省广州市黄埔区科学城光谱中路23号,002656,ST摩登,2012-02-28,"712,519,844","609,457,555",,,,0,0,华南,广东,广州市,C 制造业,www.modernavenuegroup.com,-,-,-
主板,北京中科金财科技股份有限公司,"SINODATA CO.,LTD.",北京市海淀区学清路9号汇智大厦11层2单元1201B室,002657,中科金财,2012-02-28,"337,576,686","335,118,611",,,,0,0,华北,北京,北京市,I 信息技术,www.sinodata.net.cn,-,-,-
主板,北京雪迪龙科技股份有限公司,"Beijing SDL technology co.,ltd",北京市昌平区高新三街3号,002658,雪迪龙,2012-03-09,"630,120,106","352,675,681",,,,0,0,华北,北京,北京市,C 制造业,www.chsdl.com,-,-,-
主板,北京凯文德信教育科技股份有限公司,"Beijing Kaiwen Education Technology Co., Ltd",北京市海淀区北四环西路67号12层1225室,002659,凯文教育,2012-03-09,"598,280,384","598,262,759",,,,0,0,华北,北京,北京市,P 教育,www.kaiwenedu.com,-,-,-
主板,茂硕电源科技股份有限公司,"Moso Power Supply Technology Co.,Ltd.",广东省深圳市南山区松白路关外小白芒桑泰工业园,002660,茂硕电源,2012-03-16,"356,626,019","257,084,939",,,,0,0,华南,广东,深圳市,C 制造业,www.mosopower.com,-,-,-
主板,陈克明食品股份有限公司,"CHEN KE MING FOOD MANUFACTURING CO.,LTD",湖南省南县兴盛大道工业园1号,002661,克明食品,2012-03-16,"333,074,342","326,691,888",,,,0,0,华中,湖南,益阳市,C 制造业,www.kemen.cn,-,-,-
主板,北京威卡威汽车零部件股份有限公司,"Beijing WKW Automotive Parts Co.,Ltd.",北京市通州区外郎营村北2号院35号楼4层101,002662,京威股份,2012-03-09,"1,500,000,000","1,499,981,100",,,,0,0,华北,北京,北京市,C 制造业,www.beijing-wkw.com,-,-,-
主板,广州普邦园林股份有限公司,"PUBANG LANDSCAPE ARCHITECTURE CO.,LTD",广东省广州市越秀区寺右新马路南二街一巷14-20号首层,002663,普邦股份,2012-03-16,"1,795,890,452","1,468,989,685",,,,0,0,华南,广东,广州市,E 建筑业,www.pblandscape.com,-,-,-
主板,信质集团股份有限公司,"Xinzhi Group Co., Ltd",浙江省台州市椒江区前所街道信质路28号,002664,信质集团,2012-03-16,"405,221,700","398,659,538",,,,0,0,华东,浙江,台州市,C 制造业,www.chinaxinzhi.com,-,-,-
主板,首航高科能源技术股份有限公司,"Shouhang High-Tech Energy Co.,Ltd",甘肃省酒泉市肃州区西北街街道西大街23号307室,002665,首航高科,2012-03-27,"2,503,942,925","2,461,546,004",,,,0,0,西北,甘肃,酒泉市,C 制造业,www.sh-ihw.com,-,-,-
主板,广东德联集团股份有限公司,"Guangdong Delian Group Co.,Ltd.",广东省佛山市南海区狮山镇松岗虹岭二路386号,002666,德联集团,2012-03-27,"754,329,268","450,884,818",,,,0,0,华南,广东,佛山市,C 制造业,www.delian.cn,-,-,-
主板,威领新能源股份有限公司,"Willing New Energy Co., Ltd",辽宁省鞍山市立山区胜利北路900号,002667,威领股份,2012-03-29,"243,222,000","230,973,600",,,,0,0,东北,辽宁,鞍山市,C 制造业,www.anheavy.com,-,-,-
主板,广东奥马电器股份有限公司,"Guangdong Homa Group Co.,Ltd.",广东省中山市南头镇东福北路54号,002668,奥马电器,2012-04-16,"1,084,111,428","1,084,111,428",,,,0,0,华南,广东,中山市,C 制造业,www.homa.cn,-,-,-
主板,康达新材料（集团）股份有限公司,"Kangda New Materials (Group)  Co., Ltd",上海市奉贤区雷州路169号,002669,康达新材,2012-04-16,"305,402,973","290,679,102",,,,0,0,华东,上海,上海市,C 制造业,www.shkdchem.com,-,-,-
主板,国盛金融控股集团股份有限公司,Guosheng Financial Holding Inc.,江西省南昌市西湖区雷池路666号中海朝阳郡？熙岸26栋2楼,002670,国盛金控,2012-04-16,"1,935,084,653","1,623,325,634",,,,0,0,华东,江西,南昌市,J 金融业,www.gsfins.com,-,-,-
主板,山东龙泉管业股份有限公司,"Shandong Longquan Pipe Industry Co.,Ltd",山东省淄博市博山区尖山东路36号,002671,龙泉股份,2012-04-26,"565,536,368","459,155,680",,,,0,0,华东,山东,淄博市,C 制造业,www.lq-pipe.cn,-,-,-
主板,东江环保股份有限公司,Dongjiang Environmental Company Limited,广东省深圳市南山区科技园北区朗山路9号东江环保大楼1楼、3楼、8楼北面、9-12楼,002672,东江环保,2012-04-26,"905,118,302","679,018,377",,,,0,0,华南,广东,深圳市,C 制造业,www.dongjiang.com.cn,-,-,-
